Tracker,Video,Average IoU,STD IoU,Average FPS,STD FPS,N Failures
MedianFlow,video000,0.36351926845804783,0.3959745672261133,148.91313354275803,20.72428670537357,31
MedianFlow,video00100,0.11613859239023408,0.15635498010976676,81.565505454588,9.079279698771852,22
MedianFlow,video00104,0.7642222992110762,0.3258067229380508,74.00247804945417,4.613945526838217,12
MedianFlow,video00108,0.04478007202006888,0.11473655551348037,69.14648901658305,4.622179224100698,38
MedianFlow,video00112,0.6353138352485114,0.17318587769006602,69.4071959205988,5.894147494435544,0
MedianFlow,video00116,0.9527947031813462,0.022268325406025608,129.584494249884,16.66502684934908,0
MedianFlow,video0012,0.1298263924098428,0.21140785953719413,345.30956618324296,73.77003101094763,55
MedianFlow,video00120,0.08646882223275618,0.16113514227114392,78.10314478476403,10.018932421727763,98
MedianFlow,video00124,0.7491849946698629,0.16112045933509772,787.0539548886887,131.00530293500293,0
MedianFlow,video00128,0.017241288124740538,0.12083112128411866,86.56207367268753,20.333003359913064,98
MedianFlow,video00132,0.5178805390831734,0.20416059029464292,161.65926860923872,22.98468723615359,0
MedianFlow,video00136,0.6294696865815844,0.17294630949018033,380.04727477454065,51.95442132031774,0
MedianFlow,video00140,0.23309000790273077,0.34616227906939784,148.73921318324062,13.669726198614024,19
MedianFlow,video00144,0.803248579820849,0.11764247983250685,697.0428336265936,99.52546983817673,0
MedianFlow,video00148,0.06447307081630917,0.17996663059035417,126.0633372400119,17.12124200850576,7
MedianFlow,video00152,0.03812789108658214,0.16834704021811503,76.54134335239044,5.504441977970049,76
MedianFlow,video00156,0.14201025551552315,0.22530382719737344,390.06253053873286,65.33073911086983,4
MedianFlow,video0016,0.0,0.0,82.19957565803864,5.363911496048098,99
MedianFlow,video00160,0.0019025549014464991,0.008337596694004055,88.11567903075786,10.529217375991543,52
MedianFlow,video00164,0.09745837239773776,0.20732891808120643,76.0914034347863,9.906656031657123,72
MedianFlow,video00168,0.004778189362538811,0.04507734829158472,130.7312971737949,13.782417153183788,89
MedianFlow,video00172,0.18671596365494722,0.2530524372785017,70.67382356842977,5.696929777487717,0
MedianFlow,video00176,0.0307084470247438,0.15208269772619717,28.650470879187434,4.854835684936716,170
MedianFlow,video0020,0.03042439602313188,0.1453326412754948,541.934674371499,198.2736567890779,79
MedianFlow,video0024,0.25360518841611446,0.23924437142195673,388.3444399591884,137.45316195228523,0
MedianFlow,video0028,0.007849850248284782,0.08527120013591113,100.61837982386767,18.48012740942345,73
MedianFlow,video0032,0.020518381818776757,0.099711657269208,81.34527707021054,15.570867963915012,37
MedianFlow,video0036,0.8249611104325693,0.1029848641809028,155.18566431656504,14.888012802633762,0
MedianFlow,video004,0.0,0.0,99.4778994950563,10.679967479715552,79
MedianFlow,video0040,0.47068302245280463,0.18639715588561276,83.72859633875838,6.697079295823053,0
MedianFlow,video0044,0.7137096422828954,0.13469628446934961,156.9132457589433,14.974531534393005,0
MedianFlow,video0048,0.11871563295163767,0.2679641025610957,85.60857148728915,12.904416398492678,66
MedianFlow,video0052,0.08451843722601973,0.1997856444804736,131.73713078953665,30.627153178395538,24
MedianFlow,video0056,0.0,0.0,102.50447957578628,21.494759135349383,62
MedianFlow,video0060,0.28729310755275766,0.32654263906646314,90.55982777342182,12.341752280561021,0
MedianFlow,video0064,0.3426249727458831,0.26316621065244533,88.34189478153854,6.361188573310171,18
MedianFlow,video0068,0.548003124477858,0.32779900955771896,164.10066918067568,20.21067791413417,25
MedianFlow,video0072,0.24656329182222148,0.23090440742782972,265.05516242258517,123.1405774865949,32
MedianFlow,video0076,0.0,0.0,107.4745009319881,9.61213850599507,99
MedianFlow,video008,0.46524639929852085,0.3740685153922064,95.22847577390135,7.682447742270681,38
MedianFlow,video0080,0.02725771879966207,0.10622379391584656,95.298450320634,7.345753947337004,84
MedianFlow,video0084,0.08300006707337504,0.19882186340975608,92.14709411980722,7.309896826944503,3
MedianFlow,video0088,0.03977034445532905,0.13879077955208605,88.15520599919458,9.524736980921379,46
MedianFlow,video0092,0.0,0.0,92.00986977567246,7.045288083011644,80
MedianFlow,video0096,0.9690792158973561,0.017598089353328277,155.20574100375438,16.00234912279736,0
